pais,edad,sexo,profesion,salario,edad_producto,alto,ancho,profundidad,edad_relevante,cantidad_producto,precio_unitario,iva,subtotal,total,ganancia,clase
24,26,1,2,1000,11,39,17.5,14,true,5,120.89,72.53,604.45,676.98,54.95,1
21,63,2,6,1000,3,37,19.240000000000002,0,false,4,9.63,4.62,38.52,43.14,3.52,13
21,63,2,6,1000,38,35.5,28.4,8.7,true,2,447.29,107.35,894.58,1001.93,81.32,1
21,63,2,6,1000,17,38.85,26.7,27.75,true,3,193.42,69.63,580.26,649.89,52.74,1
24,26,2,2,1000,3,17.92,17.92,17.92,false,2,6.04,1.45,12.08,13.53,1.10,12
24,26,2,2,1000,2,15.6,18.2,0,false,5,9.63,5.78,48.15,53.93,4.40,13
24,26,2,2,1000,3,47.57,47.57,23.43,false,3,6.04,2.17,18.12,20.29,1.65,12
25,57,2,5,2000,3,11.7,14.64,9.36,false,2,12.09,2.90,24.18,27.08,2.20,14
25,57,2,5,2000,3,25.3,14.3,0,false,5,9.63,5.78,48.15,53.93,4.40,13
25,57,2,5,2000,2,21.75,14.69,0,false,3,9.63,3.47,28.89,32.36,2.64,13
25,57,2,5,2000,18,44.45,38.1,31.75,true,2,217.60,52.22,435.20,487.42,39.56,1
22,32,2,6,1000,3,19.17,68.62,25.38,false,2,6.04,1.45,12.08,13.53,1.10,12
22,32,2,6,1000,30,15.3,12.75,29.8,true,5,350.58,210.35,1752.90,1963.25,159.35,1
22,32,2,6,1000,2,33.25,16.75,16.75,false,1,6.04,0.72,6.04,6.76,0.55,12
22,32,2,6,1000,38,23,18.4,13.8,true,4,447.29,214.70,1789.16,2003.86,162.64,1
22,32,2,6,1000,22,32.4,23,18.4,true,1,265.96,31.92,265.96,297.88,24.18,1
25,36,2,6,1000,3,24.03,14.43,0,false,3,9.63,3.47,28.89,32.36,2.64,13
25,36,2,6,1000,2,32.1,13.91,0,false,1,9.63,1.16,9.63,10.79,0.88,13
21,52,2,2,1000,3,20.1,8.71,0,false,3,9.63,3.47,28.89,32.36,2.64,13
21,52,2,2,1000,2,42.34,7.02,0,false,4,9.63,4.62,38.52,43.14,3.52,13
21,52,2,2,1000,25,24.3,20.25,23.8,true,5,302.23,181.34,1511.15,1692.49,137.40,1
21,52,2,2,1000,3,40.115,40.115,30.884999999999998,false,4,6.04,2.90,24.16,27.06,2.20,12
21,32,2,4,1000,23,35.75,11.4,8.55,true,3,265.96,95.75,797.88,893.63,72.54,1
21,32,2,4,1000,3,15.96,40.04,15.96,false,3,6.04,2.17,18.12,20.29,1.65,12
21,32,2,4,1000,3,11.66,9.54,26.46,false,4,12.09,5.80,48.36,54.16,4.40,14
21,53,2,5,1000,31,37.5,18.75,25,true,4,362.67,174.08,1450.68,1624.76,131.88,1
21,53,2,5,1000,25,36.8,32.2,27.6,true,4,290.14,139.27,1160.56,1299.83,105.52,1
21,53,2,5,1000,13,46.55,16.75,26.6,true,3,157.16,56.58,471.48,528.06,42.87,1
21,53,2,5,1000,2,16.5,16.5,33.5,false,2,6.04,1.45,12.08,13.53,1.10,12
21,53,2,5,1000,2,17.08,18.07,0,false,3,9.63,3.47,28.89,32.36,2.64,13
21,53,2,5,1000,39,8.55,6.84,17.16,true,1,459.38,55.13,459.38,514.51,41.76,14
21,53,2,5,1000,2,10.5,15.6,8.4,false,2,12.09,2.90,24.18,27.08,2.20,14
21,53,2,5,1000,5,12.5,10,22.5,true,4,48.36,23.21,193.44,216.65,17.60,1
24,39,2,1,2000,2,23.32,23.32,23.32,false,4,6.04,2.90,24.16,27.06,2.20,12
23,35,2,1,900,3,35.84,35.84,35.84,false,3,6.04,2.17,18.12,20.29,1.65,12
23,35,2,1,900,3,14.04,6.76,0,false,4,9.63,4.62,38.52,43.14,3.52,13
23,35,2,1,900,10,51.3,34.4,30.1,true,4,108.80,52.22,435.20,487.42,39.56,1
23,35,2,1,900,3,40.32,15.68,15.68,false,5,6.04,3.62,30.20,33.82,2.75,12
25,33,2,1,750,3,21.655,65.33,28.67,false,3,6.04,2.17,18.12,20.29,1.65,12
25,33,2,1,750,22,40.6,34.8,29,true,1,253.87,30.46,253.87,284.33,23.08,1
25,33,2,1,750,39,37.1,28.2,23.5,true,3,471.47,169.73,1414.41,1584.14,128.58,1
25,42,2,1,750,3,30.96,16.77,0,false,3,9.63,3.47,28.89,32.36,2.64,13
25,42,2,1,750,18,39.9,16.75,26.6,true,3,205.51,73.98,616.53,690.51,56.04,1
25,42,2,1,750,22,32.4,23,18.4,true,4,265.96,127.66,1063.84,1191.50,96.72,1
25,42,2,1,750,2,40.04,50.765,50.765,false,5,6.04,3.62,30.20,33.82,2.75,12
21,29,1,5,900,2,26.1,14.69,0,false,2,9.63,2.31,19.26,21.57,1.76,13
21,29,1,5,900,2,26.45,14.95,0,false,4,9.63,4.62,38.52,43.14,3.52,13
24,25,2,1,2000,2,33,17,33,false,4,6.04,2.90,24.16,27.06,2.20,12
24,25,2,1,2000,21,25.75,20.6,15.45,true,1,253.87,30.46,253.87,284.33,23.08,1
24,25,2,1,2000,3,38.08,10.53,0,false,5,9.63,5.78,48.15,53.93,4.40,13
22,38,2,4,2000,2,35.88,17.94,0,false,5,9.63,5.78,48.15,53.93,4.40,13
22,38,2,4,2000,3,18.75,31.25,31.25,false,3,6.04,2.17,18.12,20.29,1.65,12
22,38,2,4,2000,3,32.75,17.03,0,false,1,9.63,1.16,9.63,10.79,0.88,13
22,38,2,4,2000,3,14.575,38.425,14.575,false,4,6.04,2.90,24.16,27.06,2.20,12
22,38,2,4,2000,3,25.5,13.26,0,false,4,9.63,4.62,38.52,43.14,3.52,13
24,49,2,1,2000,3,16.8,23.2,23.2,false,3,12.09,4.35,36.27,40.62,3.30,14
24,49,2,1,2000,2,23.36,16.509999999999998,0,false,5,9.63,5.78,48.15,53.93,4.40,13
24,49,2,1,2000,2,20.16,20.16,20.16,false,4,6.04,2.90,24.16,27.06,2.20,12
24,49,2,1,2000,5,22.2,37.8,37.8,true,3,60.45,21.76,181.35,203.11,16.50,1
24,49,2,1,2000,42,32,36,30,true,2,495.65,118.96,991.30,1110.26,90.12,1
22,30,2,5,2000,2,27.26,13.78,0,false,4,9.63,4.62,38.52,43.14,3.52,13
23,38,2,2,1000,2,31.64,40.115,30.884999999999998,false,3,6.04,2.17,18.12,20.29,1.65,12
23,38,2,2,1000,11,32.4,41.65,24.3,true,3,132.98,47.87,398.94,446.81,36.27,1
23,38,2,2,1000,32,53.1,47.2,41.3,true,2,386.85,92.84,773.70,866.54,70.34,1
23,38,2,2,1000,2,41.44,14.56,14.56,false,4,6.04,2.90,24.16,27.06,2.20,12
23,38,2,2,1000,34,17.1,15.2,14.7,true,4,411.03,197.29,1644.12,1841.41,149.48,14
24,31,1,3,1500,42,22.75,40.5,16.25,true,1,507.74,60.93,507.74,568.67,46.16,1
24,31,1,3,1500,3,33.25,16.75,16.75,false,5,6.04,3.62,30.20,33.82,2.75,12
24,31,1,3,1500,11,39,21,21,true,1,120.89,14.51,120.89,135.40,10.99,1
24,31,1,3,1500,2,27.335,27.335,43.665,false,1,6.04,0.72,6.04,6.76,0.55,12
21,34,2,1,750,3,18.46,18.46,18.46,false,3,6.04,2.17,18.12,20.29,1.65,12
21,34,2,1,750,30,36.75,23.75,19,true,3,350.58,126.21,1051.74,1177.95,95.61,1
21,34,2,1,750,38,40.5,36,31.5,true,2,459.38,110.25,918.76,1029.01,83.52,1
21,34,2,1,750,43,42.35,36.3,30.25,true,4,519.83,249.52,2079.32,2328.84,189.04,1
21,34,2,1,750,25,36.75,28.5,23.75,true,3,290.14,104.45,870.42,974.87,79.14,1
21,49,2,4,1000,2,29.68,29.68,23.32,false,5,6.04,3.62,30.20,33.82,2.75,12
21,49,2,4,1000,7,26.7,22.25,17.8,true,5,72.53,43.52,362.65,406.17,32.95,1
21,49,2,4,1000,2,35.88,17.94,0,false,3,9.63,3.47,28.89,32.36,2.64,13
21,49,2,4,1000,18,59.4,27.2,23.8,true,4,205.51,98.64,822.04,920.68,74.72,1
21,49,2,4,1000,31,31.05,52.4,24.15,true,5,362.67,217.60,1813.35,2030.95,164.85,1
23,46,2,5,750,3,37.24,8.71,0,false,5,9.63,5.78,48.15,53.93,4.40,13
23,46,2,5,750,2,28.21,14.17,0,false,3,9.63,3.47,28.89,32.36,2.64,13
23,61,1,5,1000,29,29.05,24.9,20.75,true,1,338.49,40.62,338.49,379.11,30.77,1
23,61,1,5,1000,2,40.92,17.16,0,false,4,9.63,4.62,38.52,43.14,3.52,13
23,61,1,5,1000,6,34,25.5,21.25,true,2,72.53,17.41,145.06,162.47,13.18,1
23,61,1,5,1000,2,52.894999999999996,52.894999999999996,18.105,false,4,6.04,2.90,24.16,27.06,2.20,12
24,24,2,1,2000,2,32.1,13.91,0,false,2,9.63,2.31,19.26,21.57,1.76,13
24,24,2,1,2000,2,29.97,14.43,0,false,2,9.63,2.31,19.26,21.57,1.76,13
24,24,2,1,2000,2,32.305,38.695,38.695,false,2,6.04,1.45,12.08,13.53,1.10,12
24,24,2,1,2000,29,35.7,20.25,16.2,true,4,350.58,168.28,1402.32,1570.60,127.48,1
24,24,2,1,2000,3,21.2,31.8,21.2,false,3,6.04,2.17,18.12,20.29,1.65,12
24,59,2,5,1000,43,32.2,27.6,23,true,1,507.74,60.93,507.74,568.67,46.16,1
24,59,2,5,1000,14,18.9,18.9,18.9,true,2,169.25,40.62,338.50,379.12,30.78,1
24,59,2,5,1000,3,27.84,14.69,0,false,1,9.63,1.16,9.63,10.79,0.88,13
24,59,2,5,1000,3,35.75,14.25,35.75,false,5,6.04,3.62,30.20,33.82,2.75,12
23,55,2,6,2000,2,41.535,54.99,54.99,false,3,6.04,2.17,18.12,20.29,1.65,12
23,55,2,6,2000,2,38.92,7.93,0,false,1,9.63,1.16,9.63,10.79,0.88,13
23,55,2,6,2000,18,59.4,27.2,23.8,true,5,205.51,123.31,1027.55,1150.86,93.40,1
23,55,2,6,2000,15,63.9,56.8,49.7,true,4,169.25,81.24,677.00,758.24,61.56,1
23,55,2,6,2000,2,17.71,10.01,0,false,2,9.63,2.31,19.26,21.57,1.76,13
21,43,2,3,1000,2,18.46,9.23,0,false,5,9.63,5.78,48.15,53.93,4.40,13
21,43,2,3,1000,30,49,42,15,true,4,350.58,168.28,1402.32,1570.60,127.48,1
21,43,2,3,1000,42,17.1,42.9,17.1,true,1,507.74,60.93,507.74,568.67,46.16,1
21,43,2,3,1000,11,24.8,18.6,34.5,true,4,132.98,63.83,531.92,595.75,48.36,1
21,43,2,3,1000,3,24.15,12.35,0,false,3,9.63,3.47,28.89,32.36,2.64,13
